station,date,N2_s2,rmm1,rmm2,phase,amplitude,group
PSM00091408,2001-04-09,0.00012137915076132919,0.583992,-0.38453001,4.0,0.69922203,4-5
PSM00091408,2001-04-10,9.410989506469095e-05,0.31888199,-0.36186001,3.0,0.48231301,2-3
PSM00091408,2001-04-11,0.00011049715298029083,-0.0736185014,-0.0738029033,2.0,0.104243,2-3
PSM00091408,2001-04-12,9.704431558879095e-05,-0.30355,0.0054524499,8.0,0.30360401,1-8
PSM00091408,2001-04-13,0.0001110257190282837,-0.51389998,-0.0828960016,1.0,0.52054203,1-8
PSM00091408,2001-04-14,0.00010936887625933469,-0.91017997,0.246967,8.0,0.94309199,1-8
PSM00091408,2001-04-15,0.00011273011799109174,-0.97637999,0.42801899,8.0,1.06608,1-8
PSM00091408,2001-04-16,0.00016573855241214697,-0.88739997,0.36429101,8.0,0.959261,1-8
PSM00091408,2001-04-17,0.00017284377844110194,-0.50073999,0.156534,8.0,0.52463698,1-8
PSM00091408,2001-04-18,0.00013158375815591137,-0.50212002,0.27944201,8.0,0.57464302,1-8
PSM00091408,2001-04-19,0.00012682319368661604,-0.31342,0.124492,8.0,0.33724201,1-8
PSM00091408,2001-04-20,0.00013401291616801675,-0.26216,0.112273,8.0,0.28518799,1-8
PSM00091408,2001-04-21,0.0001393803420185737,0.101319,-0.0331963003,4.0,0.106619,4-5
PSM00091408,2001-04-22,0.0001254498122239884,0.427239,-0.31501999,4.0,0.530819,4-5
PSM00091408,2001-04-23,0.00013199071954334365,0.52315998,-0.4711,4.0,0.704014,4-5
PSM00091408,2001-04-24,0.00011923686516066632,0.51605999,-0.58091998,3.0,0.77703398,2-3
PSM00091408,2001-04-25,0.00014753850804053635,0.599989,-0.49039999,4.0,0.77490199,4-5
PSM00091408,2001-04-26,0.0001249012936851786,0.87213701,-0.52572,4.0,1.01834,4-5
PSM00091408,2001-04-27,0.00013673102228616279,0.89922398,-0.34718001,4.0,0.96391797,4-5
PSM00091408,2001-04-28,0.00013305073550131316,1.08839,-0.31312001,4.0,1.13253,4-5
PSM00091408,2001-04-29,0.00011852011926888139,0.98698801,-0.22175001,4.0,1.01159,4-5
PSM00091408,2001-04-30,0.0001113050018657816,0.874291,-0.00177234004,4.0,0.87429202,4-5
PSM00091408,2001-05-01,0.00012074779090329243,0.74031299,0.221008,5.0,0.77259803,4-5
PSM00091408,2001-05-02,0.00012949289689094862,0.731341,0.400794,5.0,0.83396298,4-5
PSM00091408,2001-05-03,0.00016599259154562556,0.36999699,0.590303,6.0,0.696675,6-7
PSM00091408,2001-05-04,0.0001478964946805243,0.34537199,0.80033499,6.0,0.87167603,6-7
PSM00091408,2001-05-05,0.0001304495461694566,0.14493901,0.94896299,6.0,0.95996797,6-7
PSM00091408,2001-05-06,0.00013929390355056423,-0.0256520007,0.93713301,7.0,0.93748403,6-7
PSM00091408,2001-05-07,0.0001367030150744425,-0.0526303016,0.99248701,7.0,0.99388099,6-7
PSM00091408,2001-05-08,0.00012879594413641064,0.179828,1.1838599,6.0,1.19744,6-7
PSM00091408,2001-05-09,0.00011054211183353865,0.38635501,1.53891,6.0,1.58667,6-7
PSM00091408,2001-05-10,0.00012488602617817852,0.48385999,1.82101,6.0,1.88419,6-7
PSM00091408,2001-05-11,0.0001162379988639276,0.58248103,1.78056,6.0,1.87342,6-7
PSM00091408,2001-05-12,0.00010209203182430766,0.49809599,1.61912,6.0,1.69401,6-7
PSM00091408,2001-05-13,0.00016401840841055224,0.34362799,1.64215,6.0,1.67772,6-7
PSM00091408,2001-05-14,0.0001100597505328072,0.0182822999,1.3924,6.0,1.39252,6-7
PSM00091408,2001-05-15,0.00011543724466748855,-0.27880999,1.16822,7.0,1.20103,6-7
PSM00091408,2001-05-16,0.00012202543256815393,-0.5575,0.99910301,7.0,1.14412,6-7
PSM00091408,2001-05-17,0.00011975971318699009,-1.01421,0.97259402,8.0,1.40519,1-8
PSM00091408,2001-05-18,0.0001444670228397924,-1.47853,1.01283,8.0,1.79217,1-8
PSM00091408,2001-05-19,0.00010826439831036426,-1.74684,1.26477,8.0,2.1566401,1-8
PSM00091408,2001-05-20,0.00011377949423772107,-1.95614,1.30663,8.0,2.3524001,1-8
PSM00091408,2001-05-21,0.00011925296811995202,-2.0573399,1.37193,8.0,2.47281,1-8
PSM00091408,2001-05-22,0.00010337596472560077,-2.0683,1.13001,8.0,2.3568599,1-8
PSM00091408,2001-05-23,0.00011254383357990151,-2.0724499,0.95799601,8.0,2.28315,1-8
PSM00091408,2001-05-24,0.00013119234371657842,-1.74849,0.44043499,8.0,1.80311,1-8
PSM00091408,2001-05-25,0.00016421766481857747,-1.4536901,-0.36629,1.0,1.49913,1-8
PSM00091408,2001-05-26,0.00010421089729963204,-1.34921,-0.63704997,1.0,1.4920501,1-8
PSM00091408,2001-05-27,0.00010783916571352752,-1.42892,-0.7719,1.0,1.6240799,1-8
PSM00091408,2001-05-28,0.00011954187925656269,-1.40756,-0.75505,1.0,1.59728,1-8
PSM00091408,2001-05-29,0.0001556037902498626,-1.3185,-0.91053998,1.0,1.60235,1-8
PSM00091408,2001-05-30,0.00010297273617354864,-1.49701,-0.9824,1.0,1.79057,1-8
PSM00091408,2001-05-31,0.00016710752415384966,-1.3730201,-0.98765999,1.0,1.69134,1-8
PSM00091408,2001-06-01,0.0001324241416909697,-1.41968,-1.40291,1.0,1.99591,1-8
PSM00091408,2001-06-02,0.00012412818706161266,-1.36115,-1.50937,2.0,2.03247,2-3
PSM00091408,2001-06-03,0.0001278714812450205,-1.06224,-1.31836,2.0,1.69305,2-3
PSM00091408,2001-06-04,0.00011037747814547896,-0.44088,-1.34874,2.0,1.41897,2-3
PSM00091408,2001-06-05,0.00010007408519390612,-0.0829161033,-1.28318,2.0,1.2858599,2-3
PSM00091408,2001-06-06,0.00011281274499940692,-0.0914854035,-1.34708,2.0,1.35018,2-3
PSM00091408,2001-06-07,0.00011561384710624694,-0.29815,-1.11973,2.0,1.1587501,2-3
PSM00091408,2001-06-08,9.093770018678553e-05,-0.0204486009,-0.88595003,2.0,0.88618898,2-3
PSM00091408,2001-06-09,0.00010709684159711995,0.15962499,-0.85214001,3.0,0.86695802,2-3
PSM00091408,2001-06-10,0.00010376008487423226,0.297701,-0.77407998,3.0,0.82934898,2-3
PSM00091408,2001-06-11,9.496141921624702e-05,0.15326799,-0.59233999,3.0,0.611848,2-3
PSM00091408,2001-06-12,0.00016188340993569938,-0.0392454006,-0.25497001,2.0,0.257976,2-3
PSM00091408,2001-06-13,0.00012392457446545408,-0.0604443997,0.0482445993,8.0,0.0773373023,1-8
PSM00091408,2001-06-14,0.00014757308184847412,0.235017,0.131512,5.0,0.26931101,4-5
PSM00091408,2001-06-15,0.00010098242225196763,0.35719201,0.142141,5.0,0.384435,4-5
PSM00091408,2001-06-16,0.00010279263889126577,0.29899299,0.108695,5.0,0.31813699,4-5
PSM00091408,2001-06-17,0.00011619570839626613,0.33602101,0.35506499,6.0,0.488857,6-7
PSM00091408,2001-06-18,0.00011318426303944424,0.0716933981,0.193418,6.0,0.206277,6-7
PSM00091408,2001-06-19,0.00015442257697238082,0.0438003987,0.0109107001,5.0,0.0451388992,4-5
PSM00091408,2001-06-20,0.00013206595745399107,0.221001,-0.10122,4.0,0.243077,4-5
PSM00091408,2001-06-21,9.5008613652571e-05,0.41576001,-0.0706200972,4.0,0.42171499,4-5
PSM00091408,2001-06-22,0.00016535127480981387,0.43339801,-0.26148,4.0,0.50616699,4-5
PSM00091408,2001-06-23,0.0001664158943961483,0.195077,-0.16207001,4.0,0.25361899,4-5
PSM00091408,2001-06-24,0.00011913833007029626,0.40850499,0.0191404,5.0,0.40895301,4-5
PSM00091408,2001-06-25,0.00011752907223768647,0.56938601,0.37410301,5.0,0.681288,4-5
PSM00091408,2001-06-26,0.00016388557981661774,0.77253401,0.47532299,5.0,0.90705103,4-5
PSM00091408,2001-06-27,8.312242249916872e-05,0.944251,0.95561701,6.0,1.34343,6-7
PSM00091408,2001-06-28,0.00012498044935563336,0.99216598,1.06596,6.0,1.45625,6-7
PSM00091408,2001-06-29,0.00015865108941513426,0.84042299,1.1473,6.0,1.42219,6-7
PSM00091408,2001-06-30,0.00012952189883688929,0.45528099,1.4940701,6.0,1.5619,6-7
PSM00091408,2001-07-01,0.00013227183536981889,0.495249,1.55609,6.0,1.633,6-7
PSM00091408,2001-07-02,0.00014791193048213248,0.64038599,1.95735,6.0,2.0594399,6-7
PSM00091408,2001-07-03,0.00015502036101147697,0.35501301,2.1301701,6.0,2.15955,6-7
PSM00091408,2001-07-04,0.000156331942001502,-0.24617,2.00651,7.0,2.0215499,6-7
PSM00091408,2001-07-05,0.00011987385516034981,-0.6117,1.57769,7.0,1.69213,6-7
PSM00091408,2001-07-06,0.00011901504473223925,-0.90812999,1.4304,7.0,1.69433,6-7
PSM00091408,2001-07-07,0.00015080575460099628,-0.95235002,1.34893,7.0,1.65124,6-7
PSM00091408,2001-07-08,0.00012140111370898161,-0.76490003,1.1982501,7.0,1.42158,6-7
PSM00091408,2001-07-09,0.00012678119139002337,-0.70089,1.07621,7.0,1.28432,6-7
PSM00091408,2001-07-10,0.00011337280551454515,-0.90240997,1.08605,7.0,1.41204,6-7
PSM00091408,2001-07-11,0.000112101935149138,-1.01641,0.80382699,8.0,1.29585,1-8
PSM00091408,2001-07-12,0.0001288115438591601,-1.28715,0.61285901,8.0,1.4256001,1-8
PSM00091408,2001-07-13,8.998809225150835e-05,-1.43985,0.62168801,8.0,1.56833,1-8
PSM00091408,2001-07-14,0.00013021524828104848,-1.64489,0.42662501,8.0,1.69932,1-8
PSM00091408,2001-07-15,0.0001235458503043133,-1.6914001,0.180291,8.0,1.7009799,1-8
PSM00091408,2001-07-16,0.00011795717586139827,-1.78936,-0.1121,1.0,1.79287,1-8
PSM00091408,2001-07-17,0.00010751289685479213,-1.7630301,-0.0713367984,1.0,1.76447,1-8
PSM00091408,2001-07-18,0.0001401734670270439,-1.57819,-0.16425,1.0,1.58671,1-8
PSM00091408,2001-07-19,0.00014211262051568642,-1.28342,-0.11534,1.0,1.28859,1-8
PSM00091408,2001-07-20,0.00011139556938683456,-1.30284,-0.1399,1.0,1.31033,1-8
PSM00091408,2001-07-21,9.251151604392302e-05,-1.3442,-0.47843999,1.0,1.42681,1-8
PSM00091408,2001-07-22,0.00010487399280489484,-1.34561,-0.70585001,1.0,1.5195,1-8
PSM00091408,2001-07-23,0.00012147941953142924,-1.2911299,-0.93314999,1.0,1.59305,1-8
PSM00091408,2001-07-24,0.00014544678238592433,-1.02178,-1.29059,2.0,1.6461,2-3
PSM00091408,2001-07-25,0.00012781931597861878,-1.08002,-1.33512,2.0,1.71726,2-3
PSM00091408,2001-07-26,0.00013633948540719073,-0.91169,-1.11456,2.0,1.43994,2-3
PSM00091408,2001-07-27,0.00013364614142277102,-0.46577999,-0.92382002,2.0,1.0346,2-3
PSM00091408,2001-07-28,0.0001134008032600098,-0.27529001,-1.1876301,2.0,1.21912,2-3
PSM00091408,2001-07-29,0.0001198815979511997,-0.14373,-0.91557997,2.0,0.92679101,2-3
PSM00091408,2001-07-30,0.00010675959520388206,-0.15121,-0.78130001,2.0,0.795793,2-3
PSM00091408,2001-07-31,0.00012057904845109201,0.0373856984,-0.47514001,3.0,0.47660899,2-3
PSM00091408,2001-08-01,0.00011778867156425252,0.210256,-0.44435999,3.0,0.49158901,2-3
PSM00091408,2001-08-02,0.00011517120883699578,0.56810999,-0.66079003,3.0,0.87143099,2-3
PSM00091408,2001-08-03,0.0001366861157012616,0.75348997,-0.95436001,3.0,1.21596,2-3
PSM00091408,2001-08-04,0.00012473386872256055,0.78069901,-0.88999999,3.0,1.18389,2-3
PSM00091408,2001-08-05,0.00010493316519326798,0.92132503,-0.92964,3.0,1.30884,2-3
PSM00091408,2001-08-06,0.00017967194403371113,1.27959,-0.69247001,4.0,1.45495,4-5
PSM00091408,2001-08-07,0.0001310747117357617,1.16354,-0.36043,4.0,1.2180901,4-5
PSM00091408,2001-08-08,0.0001763539587108109,1.17866,-0.20455,4.0,1.19628,4-5
PSM00091408,2001-08-09,0.0001392590721040613,1.09544,-0.0253480002,4.0,1.0957299,4-5
PSM00091408,2001-08-10,0.00013158814771442075,1.12793,0.115104,5.0,1.13379,4-5
PSM00091408,2001-08-11,0.00015535677343448065,1.3854899,0.36816701,5.0,1.43357,4-5
PSM00091408,2001-08-12,9.462685581060073e-05,1.55292,0.51698703,5.0,1.6367199,4-5
PSM00091408,2001-08-13,0.00015567456200983875,1.74589,0.81165498,5.0,1.92533,4-5
PSM00091408,2001-08-14,8.198729038895785e-05,1.8112299,1.08953,5.0,2.1136799,4-5
PSM00091408,2001-08-15,0.00010592616919638301,1.54939,1.42942,5.0,2.1080501,4-5
PSM00091408,2001-08-16,0.00013448316280433083,1.28229,1.65346,6.0,2.0924201,6-7
PSM00091408,2001-08-17,0.00013083350251491066,1.1604199,1.68156,6.0,2.0430901,6-7
PSM00091408,2001-08-18,0.00010299726458514995,0.66014302,2.0418701,6.0,2.1459301,6-7
PSM00091408,2001-08-19,0.00012612924929261617,0.36837199,1.78587,6.0,1.82347,6-7
PSM00091408,2001-08-20,0.00013387486234813151,-0.12079,1.64759,7.0,1.65201,6-7
PSM00091408,2001-08-21,0.00015106862745699893,-0.69936001,1.5796601,7.0,1.72755,6-7
PSM00091408,2001-08-22,0.0001191220053620689,-0.94926,1.5745699,7.0,1.83858,6-7
PSM00091408,2001-08-23,0.000125639166415116,-1.01388,1.5308599,7.0,1.8361599,6-7
PSM00091408,2001-08-24,0.00014858891952710684,-0.96104002,1.0736099,7.0,1.44092,6-7
PSM00091408,2001-08-25,0.00010956534455369211,-0.98049003,1.08191,7.0,1.46009,6-7
PSM00091408,2001-08-26,0.00011090364127071148,-0.62707001,1.02258,7.0,1.19954,6-7
PSM00091408,2001-08-27,0.00011207467304524092,-0.435,0.78275597,7.0,0.89550799,6-7
PSM00091408,2001-08-28,0.0001583631523849757,-0.37079,0.78233403,7.0,0.865753,6-7
PSM00091408,2001-08-29,0.00012329891021206423,-0.2499,0.72247398,7.0,0.76447302,6-7
PSM00091408,2001-08-30,0.00011774241040836156,-0.13797,0.61195397,7.0,0.62731498,6-7
PSM00091408,2001-08-31,0.00012026737969139728,0.0637058988,0.50559902,6.0,0.509597,6-7
PSM00091408,2001-09-01,0.0001108501708150073,-0.12953,0.40976,7.0,0.429746,6-7
PSM00091408,2001-09-02,0.00017439946283930697,-0.22708,0.423666,7.0,0.48068699,6-7
PSM00091408,2001-09-03,0.00011490514558950177,-0.49127001,0.34243,8.0,0.59883797,1-8
PSM00091408,2001-09-04,0.00013535519375077696,-0.68987,0.355037,8.0,0.77586901,1-8
PSM00091408,2001-09-05,0.00011684327011971034,-0.94964999,0.126298,8.0,0.95801598,1-8
PSM00091408,2001-09-06,0.00010413967420995905,-1.18653,-0.10794,1.0,1.19143,1-8
PSM00091408,2001-09-07,0.00010568686622938736,-1.25394,0.0171179995,8.0,1.25406,1-8
PSM00091408,2001-09-08,0.00011976614359071066,-1.2305501,-0.19564,1.0,1.2460099,1-8
PSM00091408,2001-09-09,0.00011273584495696483,-1.0,-0.2288,1.0,1.02584,1-8
PSM00091408,2001-09-10,0.0001075574171611059,-0.82476997,-0.56066,1.0,0.99728203,1-8
PSM00091408,2001-09-11,9.833564033783138e-05,-0.82984,-0.67421001,1.0,1.0692,1-8
PSM00091408,2001-09-12,0.00012155982600701865,-0.89780998,-0.91583002,2.0,1.2825,2-3
PSM00091408,2001-09-13,8.468418704031309e-05,-0.82450998,-0.98822999,2.0,1.28702,2-3
PSM00091408,2001-09-14,0.0001097079732899043,-0.94782001,-1.06505,2.0,1.42573,2-3
PSM00091408,2001-09-15,0.0001141532427673866,-1.10773,-1.0051,1.0,1.49576,1-8
PSM00091408,2001-09-16,0.0001229529608584557,-1.00801,-1.15707,2.0,1.53457,2-3
PSM00091408,2001-09-17,0.00011298916026117271,-0.80808997,-1.25729,2.0,1.49459,2-3
PSM00091408,2001-09-18,0.00010992613654202686,-0.71366,-1.30135,2.0,1.48419,2-3
PSM00091408,2001-09-19,0.0001356208499594538,-0.36858001,-1.15431,2.0,1.21173,2-3
PSM00091408,2001-09-20,0.00010654044987139526,-0.24708,-0.92227,2.0,0.95479602,2-3
PSM00091408,2001-09-21,0.00010942119069478292,-0.21302,-0.99826002,2.0,1.02074,2-3
PSM00091408,2001-09-22,0.0001366904600679032,-0.36673999,-1.02282,2.0,1.0865901,2-3
PSM00091408,2001-09-23,0.00012561043771837705,-0.21949001,-1.0570101,2.0,1.07956,2-3
PSM00091408,2001-09-24,9.472492271566598e-05,-0.37053001,-1.03167,2.0,1.0962,2-3
PSM00091408,2001-09-25,0.00012525475238102664,-0.36579001,-1.06473,2.0,1.12582,2-3
PSM00091408,2001-09-26,0.0001456242247272259,-0.16869999,-1.5345401,2.0,1.54379,2-3
PSM00091408,2001-09-27,0.00012260873643360883,-0.10897,-1.7677,2.0,1.77106,2-3
PSM00091408,2001-09-28,0.00012855525271827375,-0.13031,-1.91251,2.0,1.91695,2-3
PSM00091408,2001-09-29,0.00012806282409623865,0.0889950991,-1.91494,3.0,1.9170001,2-3
PSM00091408,2001-09-30,0.00011591345862467018,0.60996503,-1.68117,3.0,1.7884001,2-3
PSM00091408,2001-10-01,0.00012580790434282613,0.93948001,-1.52012,3.0,1.78701,2-3
PSM00091408,2001-10-02,0.00012398114805781834,0.96082997,-1.2115099,3.0,1.54627,2-3
PSM00091408,2001-10-03,0.00011143239730648651,1.3396699,-0.89743,4.0,1.61248,4-5
PSM00091408,2001-10-04,0.00011914946244159762,1.42445,-0.66565001,4.0,1.57231,4-5
PSM00091408,2001-10-05,0.00011643411447737534,1.61668,-0.47964999,4.0,1.68633,4-5
PSM00091408,2001-10-06,0.00011230379036266778,1.70279,-0.0212637,4.0,1.70293,4-5
PSM00091408,2001-10-07,0.00010337174139506399,1.7029999,0.47030801,5.0,1.76675,4-5
PSM00091408,2001-10-08,0.00013417813600671732,1.56928,0.90943998,5.0,1.81376,4-5
PSM00091408,2001-10-09,0.00017991206123910857,1.04413,0.899239,5.0,1.37798,4-5
PSM00091408,2001-10-10,9.653098734026742e-05,0.57030201,1.26642,6.0,1.3889,6-7
PSM00091408,2001-10-11,0.0001363430091445699,0.212584,1.44425,6.0,1.45981,6-7
PSM00091408,2001-10-12,0.0001258259584209693,0.000858946994,1.43391,6.0,1.43391,6-7
PSM00091408,2001-10-13,0.0001171743303057068,-0.16828001,1.41096,7.0,1.4209599,6-7
PSM00091408,2001-10-14,0.00011640963986780886,-0.24735001,1.26903,7.0,1.29291,6-7
PSM00091408,2001-10-15,0.00011989255111377248,-0.17416,1.05371,7.0,1.068,6-7
PSM00091408,2001-10-16,0.00013000421144556854,-0.17607,0.76860398,7.0,0.788513,6-7
PSM00091408,2001-10-17,0.00013709036343813305,-0.0334220007,0.82365102,7.0,0.82432902,6-7
PSM00091408,2001-10-18,0.0001355322965365752,0.0207375009,0.75070202,6.0,0.75098801,6-7
PSM00091408,2001-10-19,0.0001236106241976141,-0.42884001,0.86286801,7.0,0.963557,6-7
PSM00091408,2001-10-22,0.00012200037719513565,-1.01107,0.680906,8.0,1.2189699,1-8
PSM00091408,2001-10-23,9.793241376279788e-05,-1.16116,0.55707598,8.0,1.28787,1-8
PSM00091408,2001-10-24,9.845318221408968e-05,-1.11745,0.78470099,8.0,1.36545,1-8
PSM00091408,2001-10-25,0.00010037949054292461,-1.04128,0.54289597,8.0,1.17431,1-8
PSM00091408,2001-10-26,0.00011319753142885949,-1.07424,0.36701301,8.0,1.13521,1-8
PSM00091408,2001-10-27,0.00010433780713280378,-1.05274,-0.18358,1.0,1.06863,1-8
PSM00091408,2001-10-28,0.00011067190779516482,-0.98773998,-1.00295,2.0,1.40767,2-3
PSM00091408,2001-10-29,0.0001249500427795533,-0.95839,-1.57772,2.0,1.846,2-3
PSM00091408,2001-10-30,0.00011335567172334062,-0.58473998,-1.72486,2.0,1.82128,2-3
PSM00091408,2001-10-31,0.0001432990431263593,-0.21233,-1.59878,2.0,1.61282,2-3
PSM00091408,2001-11-01,0.00010530092739703621,0.175835,-1.54614,3.0,1.55611,2-3
PSM00091408,2001-11-02,3.918902222476878e-05,0.37714601,-1.10423,3.0,1.16686,2-3
PSM00091408,2001-11-03,0.0001786122690320967,0.423908,-0.72042,3.0,0.835886,2-3
PSM00091408,2001-11-04,0.0001448340708039624,0.413809,-0.88589001,3.0,0.97777301,2-3
PSM00091408,2001-11-05,0.00013423588576071788,0.47981501,-0.80385,3.0,0.93615699,2-3
PSM00091408,2001-11-06,0.00015773838738843783,0.45873001,-0.69099998,3.0,0.82940203,2-3
PSM00091408,2001-11-07,0.00011473378237800133,0.56725699,-0.63243002,3.0,0.84955901,2-3
PSM00091408,2001-11-08,0.00013396072511388799,0.82757002,-0.59065998,4.0,1.01674,4-5
PSM00091408,2001-11-09,0.00010344448209916737,0.98064798,-0.51586002,4.0,1.10806,4-5
PSM00091408,2001-11-10,0.00012171892293193403,1.17926,-0.35453999,4.0,1.2314,4-5
PSM00091408,2001-11-11,0.00011500943617211875,0.97210699,-0.28575999,4.0,1.01324,4-5
PSM00091408,2001-11-12,0.00011703722791034314,0.53997999,-0.34281999,4.0,0.63960999,4-5
PSM00091408,2001-11-13,0.00011064850523162718,0.513363,-0.66430998,3.0,0.83955401,2-3
PSM00091408,2001-11-14,0.0001317975586716872,0.31241301,-0.77963001,3.0,0.839899,2-3
PSM00091408,2001-11-15,0.00010979869074230547,0.52138799,-0.70858997,3.0,0.87974501,2-3
PSM00091408,2001-11-16,9.341062197488451e-05,0.72793001,-0.61047,4.0,0.95002902,4-5
PSM00091408,2001-11-17,0.00010506791965022346,0.988693,-0.45657,4.0,1.08902,4-5
PSM00091408,2001-11-18,0.0001299280042288271,0.929196,-0.35133001,4.0,0.99339902,4-5
PSM00091408,2001-11-19,0.00012885281955491503,0.95313299,-0.31189001,4.0,1.00287,4-5
PSM00091408,2001-11-20,0.0001367545325297513,0.953942,-0.0659969971,4.0,0.956222,4-5
PSM00091408,2001-11-21,0.0001412326168223384,1.1025,0.36795199,5.0,1.16228,4-5
PSM00091408,2001-11-22,0.0001357459743678182,0.92470902,0.607171,5.0,1.10623,4-5
PSM00091408,2001-11-23,0.00010285408657701552,0.626432,0.87160403,6.0,1.07336,6-7
PSM00091408,2001-11-24,0.000100149170058612,0.20305,0.87026602,6.0,0.89363998,6-7
PSM00091408,2001-11-25,0.00013128157980101004,0.000969332992,0.85097301,6.0,0.85097301,6-7
PSM00091408,2001-11-26,0.00012646848787917307,-0.27779001,0.999322,7.0,1.03721,6-7
PSM00091408,2001-11-27,0.00011732873391452571,-0.41099,1.1034,7.0,1.17746,6-7
PSM00091408,2001-11-28,0.00012271981316488675,-0.30203,0.82582301,7.0,0.87932098,6-7
PSM00091408,2001-11-29,0.00013023925360428046,-0.0569551997,0.641339,7.0,0.64386302,6-7
PSM00091408,2001-11-30,0.0001263699148681893,0.0657590032,0.300138,6.0,0.30725801,6-7
PSM00091408,2001-12-01,0.00012333697344409008,0.46206501,0.155706,5.0,0.48759499,4-5
PSM00091408,2001-12-02,0.00011877193246828804,0.70415002,0.22137401,5.0,0.73812801,4-5
PSM00091408,2001-12-03,0.00012162462334126749,0.94701803,0.36492401,5.0,1.0149,4-5
PSM00091408,2001-12-04,0.00014309192592356815,1.40607,0.499805,5.0,1.49226,4-5
PSM00091408,2001-12-05,0.00012195565919503545,1.5394,0.81189299,5.0,1.74038,4-5
PSM00091408,2001-12-06,0.0001232163198411878,1.73436,1.09083,5.0,2.0488801,4-5
PSM00091408,2001-12-07,0.00012369173367178862,1.4906501,1.19458,5.0,1.9102499,4-5
PSM00091408,2001-12-08,0.00010668897087970585,1.26843,1.33298,6.0,1.84004,6-7
PSM00091408,2001-12-09,0.00012529336504641097,1.06086,1.62133,6.0,1.93756,6-7
PSM00091408,2001-12-10,0.00018495387445670327,0.96962398,1.96216,6.0,2.1886599,6-7
PSM00091408,2001-12-11,0.00014397208747075896,0.53310901,2.2253001,6.0,2.28827,6-7
PSM00091408,2001-12-12,0.00012039228648237494,-0.13155,1.90014,7.0,1.90469,6-7
PSM00091408,2001-12-13,0.00012081266196990539,-0.53865999,1.60234,7.0,1.69045,6-7
PSM00091408,2001-12-14,0.0001697642355221499,-0.76471001,1.39652,7.0,1.59218,6-7
PSM00091408,2001-12-15,0.00010833255809761228,-0.41066,1.65826,7.0,1.7083499,6-7
PSM00091408,2001-12-16,9.43359633276369e-05,-0.64021999,1.74793,7.0,1.86149,6-7
PSM00091408,2001-12-17,8.337189718867936e-05,-0.75307,1.75353,7.0,1.9084001,6-7
PSM00091408,2001-12-18,0.00011552449218901592,-1.04063,1.64884,7.0,1.94976,6-7
PSM00091408,2001-12-19,0.00011117347756326874,-1.31252,1.61691,7.0,2.0825701,6-7
PSM00091408,2001-12-20,0.00010602367885724856,-1.21667,1.2975301,7.0,1.77872,6-7
PSM00091408,2001-12-21,0.0001367644369501759,-1.3215899,0.92862099,8.0,1.61522,1-8
PSM00091408,2001-12-22,0.00012663575081061908,-1.4181499,0.77470702,8.0,1.61596,1-8
PSM00091408,2001-12-23,0.00011640870943548706,-1.31022,1.00432,8.0,1.65086,1-8
PSM00091408,2001-12-24,0.0001316816612086676,-1.3016,1.21495,8.0,1.78052,1-8
PSM00091408,2001-12-25,8.324739580562975e-05,-1.2591,1.19575,8.0,1.73642,1-8
PSM00091408,2001-12-26,9.585918295685231e-05,-1.29083,1.44223,7.0,1.9355299,6-7
PSM00091408,2001-12-27,0.00017492086864734645,-1.38495,1.66176,7.0,2.1632199,6-7
PSM00091408,2001-12-28,0.00012503318164936323,-1.33354,1.54834,7.0,2.0434501,6-7
